customer_id,first_name,last_name,email,phone,date_of_birth,gender,age_group,customer_segment,registration_date,preferred_contact,loyalty_points,address,city,state,zip_code
CUST_00006900,Lisa,Irwin,marshmartin@example.net,735-210-9129,1954-09-20,Other,18-25,Standard,2022-12-01,Phone,1107,"7917 Gentry Greens, Dennisberg, PW 44448",Martinport,TX,40014
CUST_00006901,Kara,Davis,karen13@example.net,+1-939-209-7890,1977-11-15,M,56-65,Standard,2024-08-16,Email,7358,"69162 Becky Passage Suite 967, Christinaville, MP 17799",Brownmouth,IL,03581
CUST_00006902,James,Cohen,andrewthomas@example.net,871-862-7813x428,1949-07-20,F,36-45,Standard,2024-01-03,SMS,51,"567 Christian Hill Suite 203, Brianfurt, OH 44842",East Nancy,NY,63631
CUST_00006903,Michael,Jones,philip05@example.net,350.356.4908,1965-08-20,F,65+,Budget,2022-11-03,SMS,7170,"USCGC Hernandez, FPO AP 90439",Davidland,NY,01326
CUST_00006904,Jennifer,Lutz,oturner@example.com,001-661-483-1908x872,1992-09-26,Other,18-25,Premium,2023-06-13,Email,3422,"367 Jordan Club, Derrickview, NY 05738",Warrenburgh,FL,72278
CUST_00006905,Patricia,Carr,jamessmith@example.org,914-913-4759x46128,1955-10-25,M,65+,Budget,2023-12-23,SMS,4367,"Unit 3614 Box 0888, DPO AA 54394",Lake Rachel,FL,72606
CUST_00006906,Ryan,Estrada,ballardcathy@example.com,+1-614-843-5127x735,1986-11-08,M,36-45,Budget,2024-04-21,Phone,5055,"092 Baker Lights Apt. 646, Lake Robert, MN 21911",Jaclynberg,CA,77470
CUST_00006907,Chelsea,Oneill,webbmichael@example.com,(289)626-1139x76521,1988-03-13,F,46-55,Premium,2024-03-07,Email,5257,"28665 Vasquez Throughway, Lindsaystad, CO 38815",Schmidtmouth,NY,07474
CUST_00006908,Maria,Wilkerson,jeromegomez@example.org,542-516-5629x5414,2006-04-06,F,36-45,Standard,2022-07-21,Email,4322,"093 Holmes Wells, West Dawnstad, ID 92233",Kennedymouth,IL,23996
CUST_00006909,Christopher,Miller,mirandachad@example.org,323-390-7418,1966-05-25,Other,18-25,Premium,2025-05-31,SMS,449,"94588 Michael Islands Apt. 843, Leeside, VA 52653",Port Victoria,IL,34078
CUST_00006910,Susan,Frazier,vaughnbruce@example.org,262-778-6425x0146,1977-09-26,M,56-65,Standard,2024-10-26,SMS,5275,"073 Richard Club Apt. 697, South Richardborough, AL 21803",Turnerside,CA,37981
CUST_00006911,Kelly,Duran,xgarrett@example.org,(623)885-5131x64175,1969-03-18,M,65+,Budget,2024-06-24,Phone,7884,"695 Walker Passage, Elizabethmouth, CT 85916",South Brianland,IL,54332
CUST_00006912,Stephanie,Hill,muellerlarry@example.org,001-786-360-7930x16924,1963-05-27,Other,26-35,Budget,2024-03-26,SMS,7967,"3972 Dennis Islands Suite 174, Jessicaland, AR 84391",East Scottmouth,TX,34149
CUST_00006913,Wayne,Clark,schwartzevan@example.org,001-625-947-6631x870,1947-01-24,M,46-55,Premium,2022-12-01,Phone,6982,"566 Randall Hills, Julieton, HI 85861",Lake Alanborough,TX,30339
CUST_00006914,Jason,Snyder,smartin@example.com,+1-767-213-8117,1992-06-12,M,36-45,Standard,2024-04-13,Email,545,"377 Nicholas Lock, Lake Ashleeland, OR 43479",Michaelton,FL,51279
CUST_00006915,Nicole,Harris,kennethchang@example.org,444.581.8049x645,1973-01-07,M,46-55,VIP,2022-11-01,Phone,8084,"10236 Hernandez Trace Apt. 967, Jordanmouth, PW 89257",West Ann,CA,36037
CUST_00006916,Rebecca,Garcia,mark95@example.com,483.494.2822x2558,1971-12-03,Other,65+,VIP,2024-11-05,Email,3816,"7642 Hannah Islands Suite 966, Bonnieland, OR 48310",Lake Patriciachester,CA,33769
CUST_00006917,Alexander,Beck,cbean@example.org,001-389-975-1671x507,1948-11-10,M,56-65,Premium,2024-02-24,SMS,7057,"Unit 6887 Box 9377, DPO AA 49957",Lake Anthonyville,CA,31190
CUST_00006918,Lisa,Vega,ewang@example.com,983-758-4612x33434,1985-03-01,M,56-65,Budget,2024-12-07,Phone,3608,"23031 Davis Loop Suite 583, Deannaview, MI 71824",Velazquezville,CA,85809
CUST_00006919,Patrick,Cunningham,josephbrown@example.org,702.975.1253x57115,2002-01-19,Other,26-35,VIP,2023-05-13,Email,1869,"Unit 8194 Box 7491, DPO AP 00782",Davishaven,NY,43838
CUST_00006920,Heather,Johnson,arnoldrobert@example.org,+1-274-562-1087x8581,1959-05-19,F,65+,Premium,2025-04-15,Email,7989,"USNV Williams, FPO AP 72154",Port Veronica,FL,62934
CUST_00006921,Patricia,Holland,riveradavid@example.com,(631)381-5359x119,1952-09-15,Other,18-25,VIP,2024-09-30,Email,3521,"749 Williams Stream Apt. 718, Lake Melinda, IL 47964",West Jeremy,FL,49451
CUST_00006922,Terrance,Velez,leah82@example.net,+1-863-375-1623,1988-07-06,Other,65+,Standard,2024-03-26,Email,6785,"9721 Flores Drive, Burnsburgh, FL 43499",West Zachary,CA,47696
CUST_00006923,Nicholas,Rollins,victorthompson@example.net,001-628-726-5925x1178,1993-08-25,Other,56-65,Standard,2023-10-29,Email,238,"459 Tina Points, Brandontown, VA 02680",West Williamton,TX,22215
CUST_00006924,Brian,Kelly,james83@example.net,(788)654-4309,1949-03-01,F,56-65,Standard,2024-11-02,Email,7812,"47400 Terri Way Apt. 106, Brownberg, NC 92767",Barbaraton,NY,78214
CUST_00006925,Ethan,Hawkins,april49@example.com,(618)585-9789x978,1991-04-09,M,46-55,Standard,2023-02-15,Phone,7352,"2218 Baker Prairie, North Shannonburgh, OH 94365",Lake Nichole,TX,60795
CUST_00006926,Matthew,Williams,schmidtgregory@example.org,696-831-9291x0048,1984-08-16,M,36-45,VIP,2024-07-04,SMS,4423,"88263 Michael Manors, New Amanda, IN 86439",Ryanburgh,FL,44110
CUST_00006927,Eric,Galloway,kthomas@example.com,267-887-5154x14196,1986-01-10,M,26-35,Budget,2023-08-22,Phone,993,"91040 Kristy Prairie, Chavezborough, DE 20101",North Sharon,FL,08000
CUST_00006928,Jessica,Salas,williamcasey@example.org,(487)244-4262x51259,2005-05-07,F,26-35,Premium,2023-05-10,Phone,3585,"PSC 2405, Box 9512, APO AE 10731",Wolfeport,FL,35802
CUST_00006929,Joshua,Pollard,conniemelton@example.com,679-516-9064x016,1971-01-24,F,56-65,Premium,2023-07-17,Email,396,"5727 Sellers Valley Suite 514, Lake Thomas, IA 47056",Williammouth,FL,29811
CUST_00006930,Christopher,Bullock,baguilar@example.net,+1-509-882-6319x276,1969-03-05,M,65+,Premium,2025-03-16,SMS,5662,"4908 Cameron Wells Suite 191, Woodsmouth, CA 68809",Gregorystad,FL,71126
CUST_00006931,Charles,Atkinson,jimenezdavid@example.org,+1-623-907-4382x2556,1959-07-02,Other,65+,Premium,2025-02-11,Email,5140,"USCGC Williams, FPO AE 20953",Chrismouth,TX,03445
CUST_00006932,Brian,Haynes,jaimekhan@example.net,+1-259-911-1694x34948,1995-12-12,M,56-65,Premium,2023-01-04,SMS,9903,"82814 Kristen Ridge, Lake Christineside, IL 45693",Ashleyfort,FL,51765
CUST_00006933,Kimberly,Rosario,heatherparks@example.com,624.305.2841,1986-05-17,Other,65+,Budget,2025-04-28,Phone,5272,"22580 Lowe Expressway, Lake Vickieport, OK 00641",South Carloschester,FL,15831
CUST_00006934,Diane,Miller,houstoncharles@example.org,5497850531,2006-10-20,F,65+,VIP,2024-01-03,SMS,8824,"13902 Justin Pines, East Tony, NC 26052",Kevinburgh,CA,15596
CUST_00006935,David,Castro,mcdonalddaniel@example.com,349-324-9804x0995,1986-03-18,Other,46-55,Budget,2023-11-05,Phone,3038,"68418 Blair Courts, Glennhaven, VT 40141",Rickyville,CA,24434
CUST_00006936,Matthew,Johnston,nicholas28@example.com,(860)858-2206x00398,1963-05-10,F,36-45,Premium,2022-09-14,SMS,5923,"Unit 8607 Box 8657, DPO AA 03540",New Sallystad,CA,96715
CUST_00006937,Shawn,Holland,bcunningham@example.net,+1-431-320-0301x21591,1964-06-07,F,65+,Budget,2025-04-22,Phone,7935,"0264 Troy Stravenue, Jonathanhaven, GA 03726",Tylershire,TX,97831
CUST_00006938,Dana,Cabrera,thompsondillon@example.com,(455)356-1329,1970-04-19,M,56-65,Standard,2024-10-27,Email,1917,"Unit 6183 Box 2774, DPO AE 67577",East Matthew,FL,46004
CUST_00006939,James,Parker,yspencer@example.org,+1-780-350-9398,1954-07-14,Other,46-55,Budget,2022-06-30,SMS,9777,"69405 Thomas Spring, Joshuafort, CA 89849",Amberview,NY,21431
CUST_00006940,Heather,Warren,martinderrick@example.com,001-690-827-6283x8790,1950-06-11,M,18-25,Premium,2025-05-09,Email,4218,"6668 Jacqueline Ferry Apt. 610, Murphyville, IN 97262",Burnsshire,CA,27791
CUST_00006941,Jill,Jimenez,hollybradley@example.com,001-890-855-2822x4719,1980-08-04,F,18-25,Budget,2024-05-14,SMS,8828,"0931 Villegas Club Suite 964, South Amberview, NY 06609",Jamesberg,CA,68289
CUST_00006942,Renee,Hill,rwolfe@example.org,5548590499,1973-12-09,F,65+,VIP,2025-01-05,Email,9353,"7568 Roberts Drives Apt. 968, West Claudia, WI 03562",New Anne,CA,24895
CUST_00006943,Maria,Flores,lynnjohnson@example.org,001-631-767-4078x72523,1955-10-11,F,36-45,VIP,2022-10-25,Phone,5068,"226 Debra Well, West Sarah, PA 85905",Vasquezmouth,IL,30953
CUST_00006944,Jennifer,Hughes,bradshawjames@example.com,(814)577-6385x99233,1959-01-26,F,18-25,Premium,2022-09-25,Email,658,"53373 Kelly Isle, North Sean, CO 98733",Zamoraside,TX,84413
CUST_00006945,Anthony,Camacho,ann38@example.org,+1-644-637-5551x851,1948-06-14,M,18-25,Budget,2024-11-26,SMS,6755,"5372 Shelley Landing, West Raymondburgh, NH 62544",Josephton,TX,55308
CUST_00006946,Jack,Ramirez,kelly68@example.com,317.592.1360x036,1960-09-07,F,36-45,VIP,2023-06-15,Phone,8657,"534 Jones Garden Apt. 100, Charleston, IA 25801",Samanthaview,NY,68335
CUST_00006947,Jesse,Gonzalez,amanda76@example.net,001-456-527-5075x855,1964-01-27,F,65+,VIP,2023-08-09,Phone,2791,"Unit 0271 Box 1612, DPO AE 43320",Saundersville,TX,93838
CUST_00006948,Charles,Brown,javier51@example.com,466-894-7903x223,1978-06-16,F,18-25,Budget,2024-03-16,SMS,9518,"17526 Lisa Station Suite 384, Port Ashley, NH 84514",Amandafort,IL,79304
CUST_00006949,Philip,Dunn,stephenthompson@example.net,707-912-5836x3853,2003-09-20,M,36-45,VIP,2023-04-30,Phone,2204,"30569 Amy Inlet, North Samuel, TN 11326",North Christopher,TX,76990
CUST_00006950,Bobby,Phillips,jamesfox@example.net,001-752-673-4518x00488,1945-03-26,F,46-55,Premium,2024-04-23,Email,3152,"0099 Alvarado Fort Suite 908, East Patrickhaven, FL 52132",New Samuelview,IL,55601
CUST_00006951,Richard,Davis,christianberry@example.net,739.988.8468x066,1982-11-17,M,65+,VIP,2024-04-12,SMS,5429,"80868 Peterson Keys Suite 783, Johnchester, OR 63767",Lake Lisa,CA,90457
CUST_00006952,Robin,Cline,hcoleman@example.com,619-462-2448x6490,1997-08-19,M,56-65,Premium,2024-08-01,Email,1749,"94342 Berry Branch Apt. 642, Barronchester, NH 72394",South Christineview,FL,52099
CUST_00006953,Kyle,Walsh,johnbell@example.com,+1-824-236-1764x592,2002-05-18,F,26-35,Budget,2023-06-05,Email,9123,"5203 Jason Ports, Marcushaven, NH 41742",Rogersmouth,CA,51290
CUST_00006954,Tonya,Mccoy,mpham@example.net,001-837-465-9728x0700,1977-09-01,F,56-65,Budget,2024-05-16,SMS,368,"89512 Long Mountain Suite 459, Robertfort, MD 17340",Campbellville,TX,48268
CUST_00006955,Briana,Gibson,bzamora@example.org,+1-815-965-5919x943,1959-09-09,M,18-25,Budget,2025-04-15,Email,7195,"9660 Dalton Streets, Cervantesfurt, HI 96150",Port Patrick,CA,92133
CUST_00006956,Margaret,Patterson,johnsonbrenda@example.org,278.454.3462x8608,1988-07-18,F,36-45,Premium,2024-09-21,SMS,7091,"8574 Brian Forest, Doylechester, NJ 31363",Port Stephanieport,TX,83675
CUST_00006957,Garrett,Henderson,anthony15@example.net,7862597790,1944-06-11,F,46-55,VIP,2024-02-06,Email,1663,"508 Peterson Forks, Kayleeport, LA 86628",Lake Gabriellemouth,CA,78039
CUST_00006958,Linda,Matthews,williammoody@example.net,(297)699-7895x7541,1958-09-06,Other,26-35,Standard,2025-03-30,SMS,4055,"02269 Kevin Mills Apt. 543, Ronaldshire, KY 52938",West Kara,CA,52943
CUST_00006959,Stephanie,Anderson,adriennewatson@example.net,+1-326-315-4436,1993-11-25,Other,46-55,VIP,2024-09-08,Phone,948,"76794 Morgan Dale Apt. 553, North Ruth, AK 87116",Mccoyland,NY,83316
CUST_00006960,Alejandro,Parks,josenelson@example.org,4159631361,1974-03-15,F,36-45,VIP,2024-08-26,Email,6771,"PSC 7726, Box 7223, APO AA 72731",South Emilymouth,IL,43020
CUST_00006961,Christine,Patterson,qblack@example.net,+1-756-558-0003x394,1949-02-10,F,36-45,Budget,2024-05-15,Phone,9727,"0247 White Unions Suite 576, Briannaport, WY 48207",East Matthewhaven,FL,87193
CUST_00006962,Carolyn,Hahn,rlambert@example.com,764.900.2066,1966-08-10,F,36-45,Standard,2023-02-11,Phone,5051,"032 Aaron Light, Port Kathleen, SD 75599",North Eric,CA,81621
CUST_00006963,Alicia,Turner,cynthiabarton@example.net,001-422-944-8380x87232,1948-01-08,Other,56-65,Standard,2023-03-16,Email,8331,"184 Chavez Cliff, Taylormouth, TN 76778",New Deborah,CA,89965
CUST_00006964,Cynthia,Montes,kristi45@example.net,768.281.6717x1456,1948-10-17,M,26-35,VIP,2025-06-08,SMS,2080,"41851 Peterson Springs, Wardhaven, MN 54710",West Selena,TX,79963
CUST_00006965,Caleb,Kelly,timothyhawkins@example.com,+1-652-623-0015x185,1989-12-23,Other,65+,Budget,2023-12-03,Phone,9759,"12283 Bishop Loaf Apt. 646, New Jamestown, TN 24967",Bartlettstad,NY,64507
CUST_00006966,Samantha,Shepard,alancoleman@example.net,5189481977,1957-07-23,Other,46-55,Budget,2025-05-21,SMS,1512,"21548 Eddie Mill, Colleenfurt, WY 48477",Daniellechester,TX,51671
CUST_00006967,Kelly,Burke,heathermcguire@example.net,766.936.5185x7771,1988-07-29,F,56-65,Budget,2022-09-24,Email,81,"49662 Christopher Centers, Ryanshire, CA 28193",East Lisa,IL,74969
CUST_00006968,Jennifer,Yates,jaredolson@example.org,273-298-9568x3062,1994-07-22,Other,36-45,VIP,2024-08-10,Phone,8919,"851 Michele Burg, North Sierrastad, KS 06701",Port Jeanburgh,TX,95895
CUST_00006969,Michael,Holt,dolson@example.org,563-858-8262,1946-10-21,F,26-35,Standard,2023-12-28,SMS,4738,"1552 Martin Summit, Josephchester, CA 99942",Port Craigtown,IL,30269
CUST_00006970,Samantha,Preston,sextonkayla@example.org,001-787-254-9690x6363,1963-05-23,Other,56-65,VIP,2024-07-10,SMS,299,"9502 Tiffany Hill, West Tara, NY 39108",Lake Beverlyhaven,FL,65184
CUST_00006971,Dana,Jones,ofrancis@example.net,740.657.9525x84630,1996-12-29,M,46-55,VIP,2023-06-03,SMS,7820,"074 Johnson Fall, New Robert, ND 30508",Port Miguel,FL,52811
CUST_00006972,Michael,Bender,ramseydeborah@example.net,251-854-1192,1992-05-18,F,56-65,VIP,2022-08-24,Email,7418,"9122 Stanton View Apt. 932, Lake Kimberly, DE 37280",Scottmouth,IL,23079
CUST_00006973,Glen,Davis,garrett71@example.net,888.595.8557,1973-01-20,M,36-45,Standard,2024-10-17,Phone,2425,"259 Barrera Groves Apt. 081, South Kristenton, ID 15968",Robertsonland,TX,27628
CUST_00006974,Erin,Harris,lraymond@example.net,001-740-270-6905x11601,1974-01-22,M,56-65,Premium,2024-07-22,SMS,7447,"Unit 5756 Box 9191, DPO AA 86168",Lake Dawnchester,CA,70539
CUST_00006975,Jesse,Park,johnsonhenry@example.org,+1-400-494-5563x633,2002-07-14,F,26-35,VIP,2024-02-08,Phone,7234,"98550 Kristen Summit Suite 071, South Shelley, HI 67484",South Kelseystad,FL,87989
CUST_00006976,Deanna,Travis,kyleallen@example.org,+1-635-600-0787x800,1996-03-25,F,46-55,VIP,2024-09-07,SMS,6558,"96067 Laura Cliffs, West Josephchester, NH 52915",Sotofurt,CA,06459
CUST_00006977,Erica,Neal,xberger@example.org,(855)852-5822x567,1974-10-23,Other,56-65,Premium,2024-08-24,SMS,1974,"91446 Barnett Fork Suite 379, Andrewshire, HI 26263",Jacksonfurt,IL,61481
CUST_00006978,Joseph,Garza,usmith@example.net,3445644781,1999-03-10,M,36-45,Standard,2024-10-13,Phone,4147,"7097 Parker Gateway, Amyborough, FL 74886",Brettton,NY,25458
CUST_00006979,Claire,Mcgee,cassie11@example.net,773-600-9578,1967-01-15,F,56-65,Standard,2023-03-04,Email,7345,"121 Allen Lock, Shaunville, ND 66901",West Luiston,FL,78424
CUST_00006980,Melanie,Hester,gcastillo@example.net,757-650-5748x2322,1980-07-04,Other,46-55,Premium,2023-09-22,SMS,5816,"374 Michael Squares, Orozcomouth, AL 84759",Port Aaronton,FL,89413
CUST_00006981,Charles,Morgan,mcintoshjohn@example.org,591-410-0861x81212,1952-08-16,F,36-45,Premium,2025-01-15,Email,6140,"9555 Hill Club Suite 676, Loriland, ND 80539",South Seanstad,FL,27351
CUST_00006982,Stephanie,Evans,ritadavidson@example.org,369.630.5824,1998-05-30,Other,26-35,VIP,2025-01-08,Phone,760,"PSC 2048, Box 5951, APO AA 21991",Stevenfurt,TX,50359
CUST_00006983,Martin,Roy,stacey08@example.org,201-245-4854x8204,2003-03-16,F,46-55,VIP,2022-11-23,Phone,1818,"7697 Brown Forks Suite 721, Mcmahonmouth, CA 92344",Hensonmouth,TX,14192
CUST_00006984,Amy,Fowler,uwoods@example.org,514.849.0772,1969-02-19,M,36-45,VIP,2022-12-05,Phone,907,"511 Parrish Harbor Apt. 732, Adamhaven, NC 11928",North Phillip,NY,55195
CUST_00006985,Mark,Garcia,qchaney@example.net,(912)221-7047,1977-12-18,F,65+,Premium,2023-08-26,SMS,1401,"888 Martinez Keys, Coleburgh, CA 25611",Calebberg,TX,21616
CUST_00006986,Carrie,Hernandez,fallen@example.com,001-524-285-3098x63094,1971-08-08,F,36-45,Budget,2023-09-02,SMS,4623,"Unit 6352 Box 7089, DPO AA 85815",New Beth,CA,35597
CUST_00006987,Bryan,Hernandez,traceycalhoun@example.net,846.858.3167,1982-09-25,Other,56-65,Budget,2025-04-26,Phone,5304,"43150 Aaron Forks Suite 523, Lake William, NV 12384",Port Amytown,NY,39848
CUST_00006988,Richard,Lindsey,carolynbryant@example.net,001-410-790-0893x7390,1977-06-28,F,46-55,Standard,2023-02-11,Phone,4232,"493 Alexandra Lock, Richardville, WA 66389",Fosterton,TX,10521
CUST_00006989,Rachel,Martinez,shawndoyle@example.org,(601)812-1715x85834,1962-06-08,Other,56-65,Budget,2023-01-04,Phone,5515,"711 Logan Parkway Apt. 548, East Mauriceland, NE 37642",Mckeeton,TX,28421
CUST_00006990,Kimberly,Bell,brandon55@example.net,+1-390-702-8715x440,1979-12-11,Other,65+,VIP,2023-11-11,Phone,6717,"USNS Phillips, FPO AP 86787",Erinport,NY,12052
CUST_00006991,Pamela,Kerr,bautistalogan@example.com,879-436-9706,1962-02-02,M,36-45,Budget,2023-12-31,Email,52,"97726 Harrison Ramp Apt. 822, Justinstad, KS 47851",Lake Joseph,TX,21512
CUST_00006992,Vanessa,Mullins,andradepaige@example.org,223-816-7823,1950-12-03,M,56-65,Budget,2025-05-29,Email,161,"501 Jeffrey Mountains, Joshuahaven, PA 54055",Lucasport,FL,67405
CUST_00006993,Thomas,Cox,stewartjoseph@example.org,359.484.0357,1954-01-06,M,46-55,VIP,2025-02-18,Email,8650,"3578 Gary Glen, Lake Tracy, MS 48259",Port Sandra,NY,35222
CUST_00006994,Jacqueline,Lang,jesse09@example.com,910.503.3083x699,2004-03-13,F,46-55,Budget,2024-08-04,SMS,8315,"23529 Terrell Cliffs Suite 763, Stevenfort, MD 64285",North Brian,IL,16097
CUST_00006995,Joseph,King,rholmes@example.org,708.222.9059,1945-10-15,F,18-25,Budget,2023-02-19,Email,6985,"PSC 2783, Box 8648, APO AP 97435",Port Yolanda,FL,27540
CUST_00006996,Raven,Williams,larryweaver@example.org,266.541.4804x30043,1990-06-12,M,26-35,VIP,2023-03-09,Phone,9996,"3996 Christopher Terrace, New Jillborough, GA 67727",Kathleenland,IL,94358
CUST_00006997,Heather,Tucker,sheltonkristina@example.org,961.988.9022,1955-04-01,M,65+,Standard,2023-07-10,Phone,7129,"74566 Amy Well, Kimside, FM 88522",Lake Maurice,TX,53011
CUST_00006998,Robert,Williams,monicabray@example.org,(947)844-5983x780,1984-03-03,F,56-65,Standard,2023-01-03,SMS,9831,"55090 Bautista Cliffs, South Jane, OH 79839",Mooretown,TX,23128
CUST_00006999,Antonio,Flores,kathycook@example.com,828.313.1300x2682,1964-09-08,M,65+,Budget,2025-01-23,Email,927,"5785 Chavez Pass Apt. 824, North Victoria, OR 51510",New Abigail,FL,78792
CUST_00007000,Chelsea,Wong,weisskenneth@example.org,2326042853,1945-01-23,Other,46-55,Premium,2024-10-06,Phone,5814,"39497 Barajas Islands Apt. 162, New Jennifermouth, CO 79558",Port Samuel,NY,58221
CUST_00007001,Christine,Wright,pcharles@example.org,001-705-209-7282x03787,1951-10-26,F,46-55,VIP,2025-05-12,SMS,8609,"455 Kirby Knolls Suite 048, Ortizhaven, DC 68300",Port Cindyview,TX,63423
CUST_00007002,Janice,Goodwin,xbrooks@example.org,766.686.0426,1970-05-15,M,36-45,VIP,2024-12-17,Email,6882,"922 Brenda Locks Suite 326, Debraport, OK 49336",Alanburgh,TX,48676
CUST_00007003,John,Mack,wrightbrian@example.com,(570)523-4685x04040,1948-12-10,Other,18-25,Premium,2023-11-13,Phone,3162,"86190 Martin Avenue, Port Dawn, OK 06936",South Kevinmouth,FL,14720
CUST_00007004,Jennifer,Arias,mcphersonmary@example.net,(272)244-4489x46067,1957-05-26,Other,36-45,Premium,2023-04-07,SMS,7712,"1188 Tyler Underpass Apt. 350, Stevenview, AS 35934",Lake Carolyn,NY,86196
CUST_00007005,Lisa,Glass,angelasmith@example.org,653.637.1593x57930,1962-01-06,F,56-65,Standard,2023-09-29,Phone,591,"051 Perez Manors Suite 546, Burtonton, NE 50090",Tuckermouth,CA,91627
CUST_00007006,Elaine,Thompson,xgonzalez@example.org,851-408-7113x71054,1956-02-01,F,56-65,Premium,2022-06-21,Phone,6997,"3767 Jennifer Knoll, Smithchester, NH 38520",Danielleshire,IL,38788
CUST_00007007,Lindsey,Gross,meagan40@example.net,871-206-4873x703,2005-12-25,F,56-65,Premium,2023-12-21,Phone,8349,"31134 Brandi Trafficway, South Andrewbury, OR 36290",East Amberstad,NY,29062
CUST_00007008,James,Powell,tannerberger@example.net,467-971-7324,1953-09-13,M,18-25,VIP,2023-05-04,SMS,754,"9607 Vasquez Plaza Suite 360, Lake Michaelmouth, ME 67770",North Cory,CA,12910
CUST_00007009,Ashley,Caldwell,jennyadams@example.com,472.528.0608x47426,1974-03-22,Other,18-25,Standard,2023-06-04,Email,5044,"7059 Jordan Viaduct Apt. 858, Lake John, DE 87249",Port Michaelside,IL,56872
CUST_00007010,Tyler,Owen,anaramos@example.com,731.559.7027x7527,1985-05-02,M,26-35,Standard,2025-05-19,Phone,4909,"USCGC Hawkins, FPO AP 01965",Christopherfort,NY,51128
CUST_00007011,Donna,Jones,steven91@example.net,(853)791-1958x53832,1948-08-08,M,46-55,Standard,2023-09-10,Phone,4610,"158 Shannon Prairie Suite 856, Bradshawberg, PW 69784",Port Ryanhaven,CA,87396
CUST_00007012,Danielle,Huff,karaallen@example.org,001-332-583-7483,1967-04-05,Other,18-25,Premium,2022-11-30,SMS,6215,"979 House Plains, New Matthew, SC 52781",Paulview,IL,99600
CUST_00007013,Kimberly,Murphy,carl46@example.org,603-752-9705,1976-10-31,Other,36-45,Premium,2022-10-28,Email,2859,"48548 Erica Trail, Bishopchester, WV 72848",Brooksport,IL,91392
CUST_00007014,Amber,Rivera,martinleroy@example.org,874.868.7149x133,1980-06-26,F,46-55,Budget,2022-12-30,Email,4051,"0769 Rose Common Apt. 846, Stephenmouth, SC 97529",Leestad,CA,07690
CUST_00007015,Amanda,Bryant,laura74@example.net,001-818-526-4494x77811,1947-08-13,M,56-65,Standard,2024-12-31,SMS,7571,"0570 Jason Lodge Suite 328, Lake Dylanfort, PR 23425",Flynnberg,IL,50310
CUST_00007016,Molly,Hill,katherinemartinez@example.net,+1-663-257-4462,1986-07-23,M,36-45,VIP,2023-02-19,Phone,9668,"5319 Quinn Inlet Apt. 099, West Katelynland, KS 49037",Medinaton,TX,41996
CUST_00007017,John,Estrada,dayconnor@example.net,600-876-7830x84509,1952-11-12,M,18-25,Standard,2023-05-08,Email,3089,"763 White Road Suite 959, Johnfurt, GA 92173",New Jeffrey,NY,34761
CUST_00007018,Ashley,Lopez,hmorrison@example.org,953-765-6017,1974-06-09,Other,65+,Premium,2025-03-20,Phone,9875,"PSC 8126, Box 5477, APO AP 51706",Garrettland,FL,48420
CUST_00007019,Troy,Warner,xwilliams@example.net,230.610.4043x07439,1953-01-18,F,65+,VIP,2025-04-01,SMS,9497,"PSC 0261, Box 9298, APO AE 20237",Olsonberg,TX,16664
CUST_00007020,Mary,Costa,mannchristy@example.org,520.421.3901x689,1954-02-27,M,26-35,Budget,2023-07-01,Email,9136,"55415 Brown Glen Apt. 741, Smithfort, IA 69154",South Scottmouth,NY,68971
CUST_00007021,David,Nunez,beckypatel@example.net,735-435-8543x69403,2003-04-16,Other,46-55,Budget,2025-03-17,SMS,4702,"91833 Shaw Plaza Suite 466, New Karen, VA 57565",East Charlesborough,NY,15799
CUST_00007022,Denise,Smith,danielle05@example.net,576.555.6128,1967-01-04,Other,56-65,Budget,2023-05-06,Phone,3970,"Unit 4011 Box 4250, DPO AE 10655",Campbellport,FL,54557
CUST_00007023,Kathleen,Harding,sfields@example.com,261.438.0335,1956-10-20,Other,46-55,Standard,2024-04-06,Phone,9009,"486 Curtis Point Suite 338, Leeview, PA 39681",South Ryanmouth,TX,37162
CUST_00007024,Curtis,Powers,cgillespie@example.net,(455)253-6741x964,1969-01-07,M,65+,Standard,2023-11-21,Email,2937,"534 Tiffany Plaza, East Melanie, NJ 10945",Sierratown,FL,81034
CUST_00007025,Kevin,Mora,wcurry@example.com,(357)798-0972x9909,1972-09-06,F,26-35,Premium,2023-09-16,Phone,9428,"Unit 1079 Box 3759, DPO AP 91193",Jonesstad,NY,10049
CUST_00007026,Matthew,Carr,brockmariah@example.org,867.728.7029x75691,1984-10-05,M,46-55,Standard,2025-06-03,Phone,763,"254 Bond Island, Isaacberg, MH 35275",Cookstad,TX,29447
CUST_00007027,Brian,Shah,uwatts@example.net,846-832-2254,1947-03-25,F,26-35,Standard,2024-10-27,Phone,7266,"0342 Chad Unions Apt. 009, East Kristinburgh, UT 29482",North John,IL,71348
CUST_00007028,Brittney,Johnson,cynthia85@example.com,+1-487-679-7941x1579,1945-03-27,Other,26-35,Budget,2024-09-08,SMS,5000,"7640 Harris Land Suite 608, Greenton, PW 95190",Port Joseph,IL,83308
CUST_00007029,Renee,Winters,tasha35@example.net,202.666.2561,1989-04-12,M,65+,VIP,2023-11-08,Email,6464,"PSC 0218, Box 6058, APO AA 43832",Port Emilyville,IL,76094
